NUM_PEDIDO;ABRIDOR_SACA_ROLHA;PORTA_LAPIS_COM_PEZINHO;REGUA_DE_20_CM;PENTE_PEQUENO;PENTE_JACARE;CANETA_SPECIAL_GOLD;CANETA_STAR_I;CANETA_SPECIAL;CANETA_SPECIAL_CITRICA;CANETA_POP;CHAVEIRO_SUPER_LENTE;CHAVEIRO_VEGAS;CHAVEIRO_BOMBA_C_LOGO;CHAVEIRO_CADEADO;CHAVEIRO_NINJA;ABRIDOR_COM_FURO;BOTTON_CORACAO;BOTTON_GLOBO;CHAVEIRO_DOLLAR;PAQUIMETRO;PORTA_MOEDAS;CANETA_SPECIAL_JUNIOR;CHAVEIRO_OUT_DOOR;CANETA_CLASSIC_I;CANETA_STILL;CANETA_VERSATIL_C_CORDAO;RELOGIO_DLUXO;BOTTON_ALFINETE;POTA_LAPIS_COFRE;PORTA_LAPIS_SEM_PE;YO_YO;REGUA_DE_30_CM;REGUA_FERRAGISTA_20_CM;REGUA_FERRAGISTA_15_CM;CANETA_STAR_II;MAQUINA_VARETAR;PRISILHA;ARGOLAS;MOLA_PARA_CHAVEIRO;CHAVEIRO_SUPER_FLASH;RODINHA_PEQ;CHAVEIRO_OITO;CANETA_DESMONTADA;RODINHAS_GRANDES;CHAVEIRO_DESMONTADO;CHAVEIRO_BOMBA_S_LOGO;VISEIRA_C_ENCAIXE;LIXA_DE_UNHA;MAQUINA_GRAVAR;MISTURADOR_DE_DRINKS;CANETA_CLASSIC_II;ACES;CANETA_VERSATIL_C_HASTE;CANETA_VERSATIL_OUT_DOOR;ABRIDOR_OUT_DOOR;AGENDINHA;GANCHINHOS;MOSTRUARIO_DE_BRINDES;CANETA_VIRA_VOLTA;CARGA_P_CANETA;AGENDA_DE_MESA;PORTA_TITULO
3912;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F
3913;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3914;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;V;F;F;V;F;F;F;V;V;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;V;F;V;F;F;F;V;F;F;F;F;F;F;V;V
3915;F;F;F;V;V;F;F;F;V;F;F;V;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;V;F;V;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F
3916;F;F;F;F;V;V;V;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F
3917;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3918;F;F;F;V;V;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3919;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3920;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F
3921;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;V;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3922;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3923;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3924;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;V;F;F;F;F;F;F
3925;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;F;F;V;F;F;V;V;F;V;F;V;F;F;F;F;F;F;F
3926;V;F;V;F;F;F;F;V;F;F;V;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;V;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F;V;F;F;F;V;F
3927;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;V;V
3928;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3929;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;V;V;V;V;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;V;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F
3930;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V
3931;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3932;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F
3933;V;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;V;V;F;F
3934;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F
3935;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;V;F;V;F;F
3936;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V
3937;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;V;V;V;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F
3938;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3939;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;V;F;V;V;V;V;F;F;F;F;F;F;V
3940;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F
3941;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;F
3942;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3943;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;V;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F
3944;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3945;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3946;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;V;F;V;F;V;F;F;F;V;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F
3947;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;V;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F
3948;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;V;F;F;V;F;F;F;F;V;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;V;F
3949;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3950;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F
3951;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3952;F;F;F;F;V;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F
3953;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;V;F;F;F;F;V;V;F;F;F;V;F;F;F;F;V;F;F;F;F
3954;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F
3955;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3956;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3957;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F
3958;F;F;F;F;F;F;V;F;V;F;F;V;V;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;V;F;F;F;V;F;F;V;F;V;F;F;F;F
3959;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;V;F;V;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F
3960;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V
3961;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F
3962;F;V;F;F;F;F;V;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;V;F;V;V;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;V;F;F;F;F;F;V
3963;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;V;F;F;V;F;F;F;F;F;F;V;V;V;V;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F
3964;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3965;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F
3966;V;V;F;V;F;F;F;F;F;F;V;F;F;F;F;F;V;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;V;V
3967;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;V;F
3968;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F
3969;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F
3970;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3971;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F
3972;F;F;F;F;V;V;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;V;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;V;F;V;F;F;F
3973;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;V;V;F;V;F;V;V;V;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;V;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F
3974;F;F;F;F;F;F;F;F;F;F;F;V;V;V;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3975;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;V;V;F;F;F;F;F;V;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3976;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V
3977;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3978;V;F;F;F;F;F;F;F;F;F;V;V;F;F;V;V;F;V;F;F;V;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F
3979;F;F;F;F;F;F;F;F;V;F;V;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;V;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;V;F;F;F;F
3980;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V
3981;F;F;F;V;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F
3982;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;V;V;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F
3983;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;F;V;F;V;F;V;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F
3984;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V
3985;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F
3986;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F
3987;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;V;F;F;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;V
3988;F;F;V;F;F;V;F;V;F;F;F;V;V;F;F;F;F;F;V;V;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V
3989;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;V;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F
3990;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;V;F;F;V;F;V;F;F;F;V;V;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;V;F;F;F;F;F;F
3991;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;V;V;F;F;F;F;F;F;V;V;V;F;V;F;F;V;F;F;F;F;F;V;F;F;F;F;F;V;V;F;V;F;F;F;V;F;F;F;F
3992;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F
3993;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F
3994;F;V;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F;F;V;F;F;F;F;F
3995;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F
3996;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3997;F;F;F;V;F;V;F;F;V;V;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;V;F;F;F;F
3998;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;V;F;F;F;F;F;F;V;F;F
3999;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
4000;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F
4001;F;V;F;V;F;F;V;F;F;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F
4002;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;V;F;F;F;F;F;F;V;V;F;F;F;F;V;V;F;F;F;F;V;F;F;F;F;V;F;F;V;V;V
4003;F;V;F;F;F;F;V;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;V
4004;F;V;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;V;F;F;F;V
4005;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;V;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F
4006;V;V;V;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V
4007;F;F;F;F;F;F;F;F;F;F;V;V;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;V;V;V;F;F;F;V;V;F;V;F;F
4008;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;V;F;F;F;F;V;F;F;F;V;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
4009;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
4010;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F
4011;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F
4012;F;F;F;F;V;F;V;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F
4013;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;V;F;F;V
4014;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F
